sensor_ID	2796
Accel_X	Accel_Y	Accel_Z	Roll	Pitch	Yaw	Mag_X	Mag_Y	Mag_Z	Count	SysTime
0.878658	0.380261	0.295236	-0.007531	-0.004707	-0.005962	-0.821777	-0.647217	-0.293457	0	17_29_10_7520000
0.878658	0.380261	0.295236	-0.000941	0.002824	-0.000628	-0.821777	-0.647217	-0.293457	1	17_29_10_7600000
0.878658	0.380261	0.295236	-0.002824	0.002196	-0.012551	-0.821777	-0.647217	-0.293457	2	17_29_10_7680000
0.878445	0.380261	0.295450	-0.012865	0.008786	-0.009099	-0.821777	-0.647217	-0.293579	3	17_29_10_7760000
0.878445	0.380261	0.295450	-0.007844	0.003138	0.006275	-0.821655	-0.647217	-0.293701	4	17_29_10_7840000
0.878445	0.380261	0.295450	0.003138	-0.002510	-0.003138	-0.821655	-0.647217	-0.293701	5	17_29_10_7920000
0.878445	0.380261	0.295450	-0.006903	-0.001255	-0.003138	-0.821655	-0.647217	-0.293701	6	17_29_10_8000000
0.878445	0.380261	0.295450	-0.023219	-0.000628	-0.000628	-0.821655	-0.647217	-0.293701	7	17_29_10_8080000
0.878445	0.380047	0.295663	-0.020709	0.000314	0.007217	-0.821777	-0.647095	-0.293823	8	17_29_10_8160000
0.878445	0.380047	0.295663	0.000314	0.006589	-0.001255	-0.821777	-0.647095	-0.293823	9	17_29_10_8240000
0.878445	0.380047	0.295663	-0.007844	-0.000628	0.008158	-0.821777	-0.647095	-0.293945	10	17_29_10_8320000
0.878445	0.380047	0.295663	-0.017885	-0.002824	0.003765	-0.821777	-0.646973	-0.293945	11	17_29_10_8400000
0.878445	0.379833	0.295663	-0.009413	-0.019140	-0.000628	-0.821777	-0.646973	-0.293945	12	17_29_10_8480000
0.878658	0.379833	0.295663	-0.006275	-0.013806	0.003452	-0.821899	-0.646851	-0.293823	13	17_29_10_8560000
0.878658	0.379833	0.295663	-0.001883	0.003765	0.003138	-0.821899	-0.646851	-0.293823	14	17_29_10_8640000
