sensor_ID	000666015711
Accel_X	Accel_Y	Accel_Z	Roll	Pitch	Yaw	Mag_X	Mag_Y	Mag_Z	Count	SysTime
-0.017578	-0.166992	0.688477	-0.787443	-0.374973	-0.506213	-0.304688	-0.093750	-0.164063	0	17_29_10_0856150
-0.017578	-0.175781	0.676758	-0.787443	-0.374973	-0.515588	-0.304688	-0.140625	-0.082031	1	17_29_10_1017440
-0.005859	-0.169922	0.688477	-0.796817	-0.374973	-0.515588	-0.316406	-0.117188	-0.035156	2	17_29_10_1178730
0.002930	-0.161133	0.688477	-0.787443	-0.374973	-0.515588	-0.304688	-0.082031	-0.046875	3	17_29_10_1340020
-0.014648	-0.169922	0.688477	-0.787443	-0.374973	-0.515588	-0.152344	-0.058594	-0.011719	4	17_29_10_1501310
-0.005859	-0.161133	0.685547	-0.787443	-0.374973	-0.506213	-0.328125	-0.128906	-0.105469	5	17_29_10_1662600
-0.005859	-0.166992	0.682617	-0.787443	-0.374973	-0.506213	-0.304688	-0.105469	-0.070313	6	17_29_10_1823890
-0.005859	-0.175781	0.679688	-0.787443	-0.374973	-0.515588	-0.304688	-0.105469	-0.035156	7	17_29_10_1985180
0.000000	-0.175781	0.682617	-0.787443	-0.374973	-0.515588	-0.304688	-0.082031	-0.070313	8	17_29_10_2146470
-0.014648	-0.169922	0.682617	-0.787443	-0.374973	-0.515588	-0.316406	-0.082031	-0.093750	9	17_29_10_2307760
-0.008789	-0.178711	0.676758	-0.787443	-0.374973	-0.515588	-0.292969	-0.117188	-0.046875	10	17_29_10_2469050
-0.002930	-0.164063	0.682617	-0.796817	-0.374973	-0.515588	-0.246094	-0.082031	-0.023438	11	17_29_10_2630340
0.011719	-0.175781	0.682617	-0.787443	-0.374973	-0.515588	-0.257813	-0.093750	-0.046875	12	17_29_10_2791630
-0.008789	-0.164063	0.682617	-0.796817	-0.374973	-0.506213	-0.199219	-0.046875	-0.023438	13	17_29_10_2952920
-0.011719	-0.172852	0.673828	-0.787443	-0.374973	-0.515588	-0.304688	-0.117188	-0.093750	14	17_29_10_3114210
-0.011719	-0.161133	0.682617	-0.787443	-0.374973	-0.515588	-0.292969	-0.117188	-0.093750	15	17_29_10_3275500
0.000000	-0.169922	0.682617	-0.787443	-0.374973	-0.515588	-0.292969	-0.117188	-0.070313	16	17_29_10_3436790
-0.005859	-0.164063	0.682617	-0.787443	-0.374973	-0.515588	-0.304688	-0.117188	-0.082031	17	17_29_10_3598080
-0.005859	-0.172852	0.682617	-0.796817	-0.374973	-0.515588	-0.304688	-0.093750	-0.105469	18	17_29_10_3759370
-0.002930	-0.175781	0.685547	-0.796817	-0.374973	-0.506213	-0.292969	-0.070313	0.035156	19	17_29_10_3920660
-0.005859	-0.166992	0.688477	-0.787443	-0.374973	-0.515588	-0.292969	-0.117188	-0.070313	20	17_29_10_4081950
-0.002930	-0.172852	0.679688	-0.787443	-0.365598	-0.506213	-0.304688	-0.128906	-0.058594	21	17_29_10_4243240
-0.014648	-0.166992	0.682617	-0.787443	-0.374973	-0.506213	-0.328125	-0.128906	-0.082031	22	17_29_10_4404530
0.000000	-0.169922	0.685547	-0.796817	-0.374973	-0.506213	-0.234375	-0.035156	-0.011719	23	17_29_10_4565820
-0.002930	-0.169922	0.679688	-0.787443	-0.374973	-0.515588	-0.292969	-0.082031	-0.070313	24	17_29_10_4727110
-0.023438	-0.187500	0.688477	-0.796817	-0.374973	-0.506213	-0.281250	-0.117188	-0.058594	25	17_29_10_4888400
-0.017578	-0.181641	0.682617	-0.787443	-0.374973	-0.506213	-0.304688	-0.117188	-0.046875	26	17_29_10_5049690
-0.005859	-0.175781	0.682617	-0.787443	-0.374973	-0.515588	-0.304688	-0.105469	-0.117188	27	17_29_10_5210980
-0.002930	-0.172852	0.682617	-0.787443	-0.374973	-0.506213	-0.292969	-0.117188	-0.117188	28	17_29_10_5372270
-0.008789	-0.169922	0.688477	-0.796817	-0.374973	-0.515588	-0.304688	-0.105469	-0.082031	29	17_29_10_5533560
-0.011719	-0.181641	0.673828	-0.787443	-0.374973	-0.515588	-0.304688	-0.082031	-0.035156	30	17_29_10_5694850
-0.005859	-0.178711	0.688477	-0.787443	-0.374973	-0.515588	-0.292969	-0.117188	-0.023438	31	17_29_10_5856140
0.000000	-0.169922	0.688477	-0.796817	-0.374973	-0.515588	-0.304688	-0.105469	-0.058594	32	17_29_10_6017430
0.000000	-0.172852	0.679688	-0.787443	-0.374973	-0.515588	-0.292969	-0.164063	-0.093750	33	17_29_10_6178720
-0.005859	-0.178711	0.679688	-0.787443	-0.374973	-0.515588	-0.304688	-0.128906	-0.070313	34	17_29_10_6340010
-0.008789	-0.172852	0.688477	-0.787443	-0.374973	-0.515588	-0.304688	-0.117188	-0.046875	35	17_29_10_6501300
0.008789	-0.172852	0.679688	-0.787443	-0.374973	-0.515588	-0.304688	-0.082031	-0.070313	36	17_29_10_6662590
-0.002930	-0.164063	0.691406	-0.787443	-0.374973	-0.515588	-0.304688	-0.105469	-0.070313	37	17_29_10_6823880
-0.005859	-0.181641	0.685547	-0.787443	-0.374973	-0.506213	-0.304688	-0.140625	-0.070313	38	17_29_10_6985170
-0.002930	-0.172852	0.676758	-0.787443	-0.374973	-0.506213	-0.304688	-0.128906	-0.082031	39	17_29_10_7146460
-0.002930	-0.175781	0.688477	-0.787443	-0.374973	-0.515588	-0.292969	-0.140625	-0.128906	40	17_29_10_7307750
-0.008789	-0.172852	0.688477	-0.787443	-0.374973	-0.506213	-0.328125	-0.117188	-0.140625	41	17_29_10_7469040
0.000000	-0.175781	0.688477	-0.787443	-0.374973	-0.506213	-0.292969	-0.082031	-0.093750	42	17_29_10_7630330
-0.014648	-0.161133	0.676758	-0.796817	-0.374973	-0.506213	-0.292969	-0.117188	-0.105469	43	17_29_10_7791620
0.000000	-0.166992	0.682617	-0.787443	-0.374973	-0.506213	-0.292969	-0.128906	-0.105469	44	17_29_10_7952910
-0.005859	-0.175781	0.679688	-0.796817	-0.384347	-0.515588	-0.210938	-0.093750	-0.035156	45	17_29_10_8114200
-0.017578	-0.164063	0.682617	-0.787443	-0.374973	-0.506213	-0.304688	-0.117188	-0.117188	46	17_29_10_8275490
-0.005859	-0.172852	0.679688	-0.787443	-0.374973	-0.515588	-0.304688	-0.117188	-0.128906	47	17_29_10_8436780
-0.005859	-0.169922	0.691406	-0.787443	-0.374973	-0.506213	-0.292969	-0.105469	-0.128906	48	17_29_10_8598070
-0.011719	-0.166992	0.691406	-0.787443	-0.374973	-0.515588	-0.304688	-0.070313	-0.128906	49	17_29_10_8759360
-0.005859	-0.166992	0.688477	-0.787443	-0.374973	-0.515588	-0.304688	-0.082031	-0.093750	50	17_29_10_8920650
0.000000	-0.169922	0.685547	-0.796817	-0.374973	-0.515588	-0.246094	-0.093750	-0.070313	51	17_29_10_9081940
-0.011719	-0.169922	0.682617	-0.787443	-0.374973	-0.515588	-0.292969	-0.117188	-0.152344	52	17_29_10_9243230
0.000000	-0.169922	0.688477	-0.787443	-0.374973	-0.515588	-0.292969	-0.117188	-0.164063	53	17_29_10_9404520
-0.002930	-0.184570	0.682617	-0.787443	-0.374973	-0.506213	-0.292969	-0.082031	-0.082031	54	17_29_10_9565810
-0.002930	-0.175781	0.685547	-0.787443	-0.374973	-0.515588	-0.292969	-0.082031	-0.058594	55	17_29_10_9727100
-0.008789	-0.184570	0.679688	-0.787443	-0.374973	-0.506213	-0.292969	-0.070313	-0.117188	56	17_29_10_9888390
-0.005859	-0.164063	0.682617	-0.787443	-0.374973	-0.515588	-0.304688	-0.093750	-0.105469	57	17_29_11_0049680
-0.011719	-0.175781	0.685547	-0.796817	-0.374973	-0.515588	-0.304688	-0.105469	-0.070313	58	17_29_11_0210970
0.005859	-0.169922	0.688477	-0.796817	-0.374973	-0.515588	-0.292969	-0.117188	-0.070313	59	17_29_11_0372260
-0.014648	-0.166992	0.685547	-0.787443	-0.374973	-0.506213	-0.304688	-0.105469	-0.128906	60	17_29_11_0533550
-0.008789	-0.161133	0.688477	-0.787443	-0.374973	-0.515588	-0.304688	-0.105469	-0.105469	61	17_29_11_0694840
-0.008789	-0.161133	0.673828	-0.787443	-0.374973	-0.515588	-0.304688	-0.082031	-0.070313	62	17_29_11_0856130
-0.005859	-0.175781	0.676758	-0.787443	-0.374973	-0.515588	-0.304688	-0.082031	-0.093750	63	17_29_11_1017420
0.002930	-0.166992	0.688477	-0.787443	-0.374973	-0.515588	-0.304688	-0.093750	-0.082031	64	17_29_11_1178710
-0.002930	-0.169922	0.682617	-0.787443	-0.374973	-0.515588	-0.292969	-0.128906	-0.046875	65	17_29_11_1340000
-0.005859	-0.172852	0.685547	-0.787443	-0.374973	-0.515588	-0.292969	-0.128906	-0.046875	66	17_29_11_1501290
-0.005859	-0.164063	0.688477	-0.787443	-0.374973	-0.515588	-0.304688	-0.082031	-0.082031	67	17_29_11_1662580
0.000000	-0.169922	0.676758	-0.787443	-0.374973	-0.515588	-0.093750	-0.046875	-0.011719	68	17_29_11_1823870
-0.005859	-0.178711	0.676758	-0.796817	-0.374973	-0.515588	-0.292969	-0.117188	-0.105469	69	17_29_11_1985160
-0.008789	-0.169922	0.688477	-0.787443	-0.374973	-0.515588	-0.304688	-0.117188	-0.011719	70	17_29_11_2146450
-0.011719	-0.169922	0.676758	-0.787443	-0.374973	-0.515588	-0.339844	-0.117188	-0.046875	71	17_29_11_2307740
-0.005859	-0.169922	0.682617	-0.796817	-0.374973	-0.515588	-0.304688	-0.128906	-0.093750	72	17_29_11_2469030
-0.005859	-0.172852	0.688477	-0.787443	-0.374973	-0.515588	-0.292969	-0.117188	-0.058594	73	17_29_11_2630320
-0.008789	-0.169922	0.676758	-0.787443	-0.374973	-0.515588	-0.328125	-0.082031	-0.082031	74	17_29_11_2791610
-0.002930	-0.169922	0.682617	-0.787443	-0.374973	-0.515588	-0.210938	-0.035156	-0.082031	75	17_29_11_2952900
0.000000	-0.169922	0.688477	-0.796817	-0.374973	-0.515588	-0.175781	-0.046875	-0.023438	76	17_29_11_3114190
-0.005859	-0.172852	0.676758	-0.787443	-0.374973	-0.515588	-0.304688	-0.117188	-0.046875	77	17_29_11_3275480
-0.005859	-0.187500	0.688477	-0.787443	-0.374973	-0.515588	-0.304688	-0.082031	-0.046875	78	17_29_11_3436770
-0.014648	-0.169922	0.676758	-0.787443	-0.374973	-0.515588	-0.304688	-0.117188	-0.082031	79	17_29_11_3598060
-0.005859	-0.172852	0.688477	-0.796817	-0.374973	-0.515588	-0.304688	-0.140625	-0.105469	80	17_29_11_3759350
-0.014648	-0.164063	0.682617	-0.787443	-0.374973	-0.506213	-0.339844	-0.128906	-0.117188	81	17_29_11_3920640
-0.005859	-0.169922	0.685547	-0.796817	-0.374973	-0.515588	-0.281250	-0.105469	-0.152344	82	17_29_11_4081930
-0.011719	-0.175781	0.688477	-0.787443	-0.374973	-0.515588	-0.304688	-0.152344	-0.152344	83	17_29_11_4243220
-0.008789	-0.166992	0.682617	-0.787443	-0.384347	-0.515588	-0.292969	-0.093750	-0.105469	84	17_29_11_4404510
