sensor_ID	000666015735
Accel_X	Accel_Y	Accel_Z	Roll	Pitch	Yaw	Mag_X	Mag_Y	Mag_Z	Count	SysTime
0.249023	-0.199219	0.776367	-0.768694	-0.637454	-0.393721	-0.246094	0.363281	0.375000	0	16_14_46_3270000
0.249023	-0.199219	0.776367	-0.778068	-0.637454	-0.393721	-0.210938	0.328125	0.410156	1	16_14_46_3431290
0.266602	-0.199219	0.764648	-0.768694	-0.637454	-0.393721	-0.222656	0.339844	0.398438	2	16_14_46_3592580
0.257813	-0.202148	0.770508	-0.768694	-0.637454	-0.393721	-0.199219	0.363281	0.421875	3	16_14_46_3753870
0.251953	-0.187500	0.770508	-0.778068	-0.637454	-0.393721	-0.187500	0.398438	0.433594	4	16_14_46_3915160
0.251953	-0.190430	0.770508	-0.778068	-0.637454	-0.393721	-0.140625	0.410156	0.445313	5	16_14_46_4076450
0.249023	-0.190430	0.776367	-0.768694	-0.637454	-0.393721	-0.210938	0.375000	0.410156	6	16_14_46_4237740
0.260742	-0.205078	0.770508	-0.768694	-0.637454	-0.393721	-0.210938	0.351563	0.386719	7	16_14_46_4399030
0.257813	-0.202148	0.770508	-0.768694	-0.637454	-0.393721	-0.187500	0.339844	0.386719	8	16_14_46_4560320
0.251953	-0.199219	0.764648	-0.778068	-0.637454	-0.393721	-0.128906	0.445313	0.492188	9	16_14_46_4721610
0.257813	-0.199219	0.776367	-0.778068	-0.637454	-0.393721	-0.210938	0.386719	0.468750	10	16_14_46_4882900
0.257813	-0.199219	0.764648	-0.768694	-0.628079	-0.393721	-0.199219	0.375000	0.492188	11	16_14_46_5044190
0.254883	-0.199219	0.770508	-0.778068	-0.637454	-0.393721	-0.070313	0.445313	0.527344	12	16_14_46_5205480
0.251953	-0.187500	0.770508	-0.778068	-0.628079	-0.393721	-0.234375	0.339844	0.421875	13	16_14_46_5366770
0.257813	-0.193359	0.764648	-0.768694	-0.637454	-0.384347	-0.210938	0.386719	0.386719	14	16_14_46_5528060
0.249023	-0.190430	0.782227	-0.768694	-0.637454	-0.393721	-0.187500	0.375000	0.433594	15	16_14_46_5689350
0.246094	-0.199219	0.770508	-0.768694	-0.628079	-0.393721	-0.210938	0.375000	0.410156	16	16_14_46_5850640
0.251953	-0.187500	0.776367	-0.768694	-0.637454	-0.384347	-0.210938	0.363281	0.386719	17	16_14_46_6011930
0.254883	-0.199219	0.770508	-0.768694	-0.637454	-0.384347	-0.210938	0.386719	0.433594	18	16_14_46_6173220
0.251953	-0.193359	0.776367	-0.778068	-0.637454	-0.384347	-0.199219	0.375000	0.410156	19	16_14_46_6334510
0.246094	-0.199219	0.770508	-0.768694	-0.637454	-0.393721	-0.175781	0.375000	0.527344	20	16_14_46_6495800
0.249023	-0.202148	0.770508	-0.768694	-0.637454	-0.393721	-0.199219	0.375000	0.468750	21	16_14_46_6657090
0.263672	-0.193359	0.770508	-0.778068	-0.637454	-0.393721	-0.210938	0.351563	0.410156	22	16_14_46_6818380
0.263672	-0.202148	0.770508	-0.778068	-0.637454	-0.393721	-0.246094	0.339844	0.375000	23	16_14_46_6979670
0.254883	-0.196289	0.773438	-0.768694	-0.637454	-0.393721	-0.210938	0.375000	0.433594	24	16_14_46_7140960
0.257813	-0.199219	0.776367	-0.778068	-0.637454	-0.393721	-0.199219	0.375000	0.445313	25	16_14_46_7302250
0.263672	-0.199219	0.773438	-0.778068	-0.637454	-0.393721	-0.199219	0.375000	0.421875	26	16_14_46_7463540
0.254883	-0.199219	0.770508	-0.768694	-0.637454	-0.393721	0.093750	0.585938	0.445313	27	16_14_46_7624830
0.254883	-0.187500	0.773438	-0.768694	-0.637454	-0.393721	-0.187500	0.328125	0.457031	28	16_14_46_7786120
0.257813	-0.202148	0.752930	-0.768694	-0.628079	-0.393721	-0.210938	0.351563	0.445313	29	16_14_46_7947410
0.260742	-0.184570	0.767578	-0.778068	-0.637454	-0.393721	-0.210938	0.375000	0.375000	30	16_14_46_8108700
0.249023	-0.193359	0.761719	-0.778068	-0.637454	-0.393721	-0.210938	0.375000	0.386719	31	16_14_46_8269990
0.251953	-0.193359	0.770508	-0.768694	-0.628079	-0.393721	-0.210938	0.386719	0.445313	32	16_14_46_8431280
0.251953	-0.196289	0.764648	-0.768694	-0.637454	-0.393721	-0.199219	0.375000	0.433594	33	16_14_46_8592570
0.251953	-0.202148	0.770508	-0.787443	-0.637454	-0.393721	0.070313	0.527344	0.433594	34	16_14_46_8753860
0.254883	-0.190430	0.770508	-0.778068	-0.637454	-0.393721	-0.210938	0.375000	0.398438	35	16_14_46_8915150
0.246094	-0.196289	0.770508	-0.768694	-0.637454	-0.393721	-0.199219	0.351563	0.410156	36	16_14_46_9076440
0.266602	-0.193359	0.764648	-0.768694	-0.637454	-0.393721	-0.222656	0.351563	0.421875	37	16_14_46_9237730
0.251953	-0.190430	0.764648	-0.778068	-0.637454	-0.393721	-0.199219	0.328125	0.433594	38	16_14_46_9399020
0.257813	-0.193359	0.761719	-0.778068	-0.637454	-0.393721	-0.234375	0.351563	0.421875	39	16_14_46_9560310
0.249023	-0.196289	0.773438	-0.768694	-0.637454	-0.384347	-0.210938	0.351563	0.410156	40	16_14_46_9721600
0.243164	-0.205078	0.764648	-0.768694	-0.637454	-0.393721	-0.210938	0.375000	0.421875	41	16_14_46_9882890
0.254883	-0.190430	0.767578	-0.778068	-0.646828	-0.393721	-0.210938	0.375000	0.421875	42	16_14_47_0044180
0.257813	-0.196289	0.770508	-0.768694	-0.637454	-0.393721	-0.187500	0.375000	0.410156	43	16_14_47_0205470
0.254883	-0.196289	0.770508	-0.778068	-0.637454	-0.393721	-0.187500	0.351563	0.398438	44	16_14_47_0366760
0.254883	-0.196289	0.770508	-0.768694	-0.637454	-0.393721	-0.035156	0.480469	0.457031	45	16_14_47_0528050
0.257813	-0.190430	0.758789	-0.778068	-0.637454	-0.393721	-0.199219	0.351563	0.457031	46	16_14_47_0689340
0.246094	-0.193359	0.767578	-0.778068	-0.637454	-0.393721	-0.187500	0.398438	0.445313	47	16_14_47_0850630
0.254883	-0.205078	0.764648	-0.778068	-0.637454	-0.393721	-0.199219	0.375000	0.492188	48	16_14_47_1011920
0.251953	-0.193359	0.770508	-0.778068	-0.637454	-0.384347	-0.187500	0.375000	0.480469	49	16_14_47_1173210
0.249023	-0.193359	0.767578	-0.768694	-0.637454	-0.393721	-0.222656	0.351563	0.433594	50	16_14_47_1334500
0.249023	-0.193359	0.776367	-0.778068	-0.637454	-0.393721	-0.210938	0.351563	0.433594	51	16_14_47_1495790
0.260742	-0.196289	0.776367	-0.778068	-0.646828	-0.393721	-0.210938	0.351563	0.433594	52	16_14_47_1657080
0.257813	-0.205078	0.764648	-0.778068	-0.637454	-0.393721	-0.175781	0.363281	0.421875	53	16_14_47_1818370
0.260742	-0.205078	0.770508	-0.778068	-0.637454	-0.393721	-0.035156	0.445313	0.503906	54	16_14_47_1979660
0.249023	-0.202148	0.776367	-0.768694	-0.637454	-0.393721	-0.222656	0.363281	0.433594	55	16_14_47_2140950
