sensor_ID	000666015715
Accel_X	Accel_Y	Accel_Z	Roll	Pitch	Yaw	Mag_X	Mag_Y	Mag_Z	Count	SysTime
-0.175781	-0.703125	-0.084961	-0.243732	0.065620	-0.224984	0.726563	1.078125	0.585938	0	16_14_46_3120000
-0.181641	-0.697266	-0.087891	-0.243732	0.074995	-0.234358	0.738281	0.972656	0.503906	1	16_14_46_3281290
-0.175781	-0.708984	-0.096680	-0.253107	0.065620	-0.234358	0.726563	0.937500	0.468750	2	16_14_46_3442580
-0.166992	-0.703125	-0.084961	-0.243732	0.065620	-0.234358	0.738281	0.914063	0.492188	3	16_14_46_3603870
-0.172852	-0.708984	-0.079102	-0.243732	0.065620	-0.234358	0.726563	0.902344	0.480469	4	16_14_46_3765160
-0.175781	-0.717773	-0.082031	-0.243732	0.074995	-0.234358	0.738281	0.843750	0.480469	5	16_14_46_3926450
-0.169922	-0.700195	-0.096680	-0.243732	0.074995	-0.234358	0.738281	0.878906	0.515625	6	16_14_46_4087740
-0.181641	-0.708984	-0.087891	-0.253107	0.074995	-0.224984	0.726563	1.207031	0.562500	7	16_14_46_4249030
-0.184570	-0.708984	-0.082031	-0.253107	0.065620	-0.234358	0.726563	0.902344	0.468750	8	16_14_46_4410320
-0.175781	-0.703125	-0.087891	-0.253107	0.065620	-0.224984	0.726563	0.937500	0.468750	9	16_14_46_4571610
-0.178711	-0.700195	-0.079102	-0.243732	0.074995	-0.234358	0.832031	1.054688	0.515625	10	16_14_46_4732900
-0.181641	-0.700195	-0.090820	-0.243732	0.074995	-0.234358	0.703125	0.914063	0.492188	11	16_14_46_4894190
-0.172852	-0.706055	-0.090820	-0.243732	0.074995	-0.234358	0.726563	0.960938	0.503906	12	16_14_46_5055480
-0.184570	-0.711914	-0.093750	-0.243732	0.074995	-0.224984	0.902344	1.195313	0.480469	13	16_14_46_5216770
-0.169922	-0.706055	-0.093750	-0.243732	0.065620	-0.234358	0.726563	0.960938	0.457031	14	16_14_46_5378060
-0.169922	-0.703125	-0.087891	-0.243732	0.074995	-0.224984	0.738281	0.925781	0.503906	15	16_14_46_5539350
-0.169922	-0.714844	-0.084961	-0.243732	0.074995	-0.224984	0.726563	0.914063	0.492188	16	16_14_46_5700640
-0.181641	-0.714844	-0.087891	-0.243732	0.074995	-0.215609	0.726563	0.937500	0.468750	17	16_14_46_5861930
-0.175781	-0.706055	-0.087891	-0.243732	0.074995	-0.224984	0.738281	0.890625	0.503906	18	16_14_46_6023220
-0.169922	-0.711914	-0.084961	-0.243732	0.065620	-0.224984	0.738281	0.890625	0.503906	19	16_14_46_6184510
-0.178711	-0.703125	-0.090820	-0.243732	0.065620	-0.234358	0.738281	0.972656	0.515625	20	16_14_46_6345800
-0.190430	-0.708984	-0.084961	-0.243732	0.065620	-0.234358	0.714844	0.972656	0.515625	21	16_14_46_6507090
-0.169922	-0.706055	-0.099609	-0.243732	0.074995	-0.234358	0.726563	0.984375	0.468750	22	16_14_46_6668380
-0.184570	-0.706055	-0.090820	-0.243732	0.074995	-0.234358	0.820313	1.042969	0.503906	23	16_14_46_6829670
-0.172852	-0.697266	-0.090820	-0.243732	0.074995	-0.224984	0.726563	0.972656	0.492188	24	16_14_46_6990960
-0.181641	-0.714844	-0.093750	-0.243732	0.074995	-0.234358	1.066406	1.429688	0.527344	25	16_14_46_7152250
-0.175781	-0.711914	-0.084961	-0.243732	0.074995	-0.224984	0.726563	0.984375	0.492188	26	16_14_46_7313540
-0.181641	-0.711914	-0.090820	-0.243732	0.074995	-0.234358	0.738281	0.925781	0.503906	27	16_14_46_7474830
-0.181641	-0.700195	-0.079102	-0.243732	0.074995	-0.234358	0.785156	0.984375	0.480469	28	16_14_46_7636120
-0.190430	-0.717773	-0.084961	-0.243732	0.074995	-0.234358	0.726563	0.890625	0.468750	29	16_14_46_7797410
-0.181641	-0.708984	-0.087891	-0.243732	0.074995	-0.234358	0.750000	0.937500	0.492188	30	16_14_46_7958700
-0.178711	-0.708984	-0.096680	-0.243732	0.074995	-0.234358	0.738281	0.878906	0.492188	31	16_14_46_8119990
-0.172852	-0.711914	-0.090820	-0.253107	0.074995	-0.234358	0.726563	0.820313	0.515625	32	16_14_46_8281280
-0.175781	-0.708984	-0.082031	-0.243732	0.074995	-0.234358	0.726563	0.855469	0.503906	33	16_14_46_8442570
-0.169922	-0.717773	-0.084961	-0.243732	0.074995	-0.234358	0.738281	0.914063	0.468750	34	16_14_46_8603860
-0.175781	-0.711914	-0.084961	-0.243732	0.074995	-0.224984	0.726563	0.914063	0.457031	35	16_14_46_8765150
-0.178711	-0.714844	-0.087891	-0.243732	0.074995	-0.224984	0.738281	0.960938	0.457031	36	16_14_46_8926440
-0.175781	-0.714844	-0.084961	-0.243732	0.074995	-0.224984	0.726563	0.855469	0.480469	37	16_14_46_9087730
-0.166992	-0.708984	-0.087891	-0.253107	0.074995	-0.234358	0.738281	0.855469	0.492188	38	16_14_46_9249020
-0.184570	-0.706055	-0.084961	-0.243732	0.074995	-0.234358	0.738281	0.937500	0.492188	39	16_14_46_9410310
-0.181641	-0.711914	-0.082031	-0.243732	0.074995	-0.234358	0.738281	0.937500	0.480469	40	16_14_46_9571600
-0.187500	-0.720703	-0.090820	-0.253107	0.074995	-0.234358	0.773438	0.960938	0.468750	41	16_14_46_9732890
-0.181641	-0.703125	-0.090820	-0.243732	0.074995	-0.224984	0.738281	0.960938	0.457031	42	16_14_46_9894180
-0.178711	-0.708984	-0.096680	-0.243732	0.074995	-0.224984	0.738281	0.972656	0.468750	43	16_14_47_0055470
-0.175781	-0.706055	-0.084961	-0.253107	0.074995	-0.234358	0.726563	1.007813	0.492188	44	16_14_47_0216760
-0.175781	-0.711914	-0.090820	-0.243732	0.074995	-0.234358	0.738281	0.960938	0.468750	45	16_14_47_0378050
-0.175781	-0.708984	-0.093750	-0.243732	0.084369	-0.234358	0.878906	1.125000	0.492188	46	16_14_47_0539340
-0.190430	-0.708984	-0.082031	-0.243732	0.074995	-0.234358	0.960938	1.546875	0.574219	47	16_14_47_0700630
-0.184570	-0.717773	-0.090820	-0.243732	0.074995	-0.234358	0.726563	0.890625	0.515625	48	16_14_47_0861920
-0.184570	-0.703125	-0.090820	-0.243732	0.074995	-0.224984	0.738281	1.113281	0.539063	49	16_14_47_1023210
-0.181641	-0.708984	-0.090820	-0.243732	0.065620	-0.224984	0.726563	0.937500	0.480469	50	16_14_47_1184500
-0.178711	-0.708984	-0.090820	-0.243732	0.074995	-0.224984	0.738281	0.890625	0.480469	51	16_14_47_1345790
-0.178711	-0.717773	-0.090820	-0.243732	0.074995	-0.224984	0.738281	0.796875	0.492188	52	16_14_47_1507080
-0.178711	-0.706055	-0.087891	-0.243732	0.074995	-0.224984	0.726563	0.855469	0.468750	53	16_14_47_1668370
-0.184570	-0.697266	-0.087891	-0.243732	0.074995	-0.224984	0.738281	0.949219	0.480469	54	16_14_47_1829660
-0.178711	-0.703125	-0.090820	-0.253107	0.074995	-0.224984	0.738281	0.914063	0.527344	55	16_14_47_1990950
-0.175781	-0.714844	-0.090820	-0.243732	0.065620	-0.234358	0.726563	0.937500	0.515625	56	16_14_47_2152240
-0.178711	-0.703125	-0.084961	-0.243732	0.074995	-0.234358	0.726563	0.937500	0.480469	57	16_14_47_2313530
-0.175781	-0.720703	-0.087891	-0.253107	0.074995	-0.224984	0.726563	0.937500	0.480469	58	16_14_47_2474820
-0.187500	-0.700195	-0.090820	-0.253107	0.074995	-0.224984	0.726563	0.867188	0.503906	59	16_14_47_2636110
-0.175781	-0.706055	-0.084961	-0.243732	0.074995	-0.224984	0.738281	0.960938	0.574219	60	16_14_47_2797400
-0.181641	-0.708984	-0.087891	-0.243732	0.074995	-0.224984	0.738281	0.937500	0.539063	61	16_14_47_2958690
-0.169922	-0.708984	-0.084961	-0.243732	0.074995	-0.224984	0.714844	0.890625	0.515625	62	16_14_47_3119980
-0.169922	-0.711914	-0.084961	-0.243732	0.074995	-0.224984	0.726563	0.867188	0.468750	63	16_14_47_3281270
-0.184570	-0.714844	-0.084961	-0.243732	0.074995	-0.234358	0.726563	0.890625	0.457031	64	16_14_47_3442560
-0.181641	-0.708984	-0.084961	-0.243732	0.074995	-0.234358	0.726563	0.937500	0.480469	65	16_14_47_3603850
-0.172852	-0.708984	-0.084961	-0.243732	0.065620	-0.234358	0.738281	0.914063	0.503906	66	16_14_47_3765140
-0.175781	-0.697266	-0.087891	-0.243732	0.065620	-0.224984	0.750000	0.984375	0.503906	67	16_14_47_3926430
-0.178711	-0.708984	-0.084961	-0.243732	0.065620	-0.224984	0.703125	0.914063	0.503906	68	16_14_47_4087720
-0.187500	-0.706055	-0.090820	-0.243732	0.074995	-0.224984	0.738281	0.855469	0.480469	69	16_14_47_4249010
-0.175781	-0.708984	-0.082031	-0.243732	0.074995	-0.224984	0.820313	1.019531	0.457031	70	16_14_47_4410300
-0.181641	-0.708984	-0.087891	-0.243732	0.074995	-0.224984	0.796875	1.031250	0.492188	71	16_14_47_4571590
-0.181641	-0.703125	-0.090820	-0.243732	0.074995	-0.224984	0.726563	0.937500	0.503906	72	16_14_47_4732880
-0.184570	-0.720703	-0.087891	-0.243732	0.065620	-0.224984	0.785156	0.960938	0.503906	73	16_14_47_4894170
-0.178711	-0.708984	-0.084961	-0.243732	0.074995	-0.234358	0.738281	0.867188	0.503906	74	16_14_47_5055460
-0.181641	-0.706055	-0.087891	-0.243732	0.074995	-0.224984	0.726563	0.960938	0.492188	75	16_14_47_5216750
-0.181641	-0.700195	-0.087891	-0.253107	0.074995	-0.224984	0.738281	0.937500	0.480469	76	16_14_47_5378040
-0.169922	-0.706055	-0.082031	-0.243732	0.074995	-0.234358	0.738281	0.996094	0.503906	77	16_14_47_5539330
-0.175781	-0.708984	-0.087891	-0.243732	0.074995	-0.234358	0.738281	0.902344	0.492188	78	16_14_47_5700620
-0.181641	-0.706055	-0.082031	-0.243732	0.065620	-0.234358	0.738281	0.914063	0.480469	79	16_14_47_5861910
-0.169922	-0.703125	-0.090820	-0.243732	0.065620	-0.234358	0.726563	0.855469	0.468750	80	16_14_47_6023200
-0.169922	-0.700195	-0.093750	-0.243732	0.074995	-0.234358	0.726563	0.902344	0.492188	81	16_14_47_6184490
-0.181641	-0.703125	-0.096680	-0.243732	0.074995	-0.234358	0.726563	0.890625	0.480469	82	16_14_47_6345780
-0.184570	-0.708984	-0.084961	-0.243732	0.074995	-0.234358	0.773438	0.890625	0.468750	83	16_14_47_6507070
-0.193359	-0.703125	-0.087891	-0.243732	0.074995	-0.234358	0.726563	0.890625	0.468750	84	16_14_47_6668360
-0.187500	-0.708984	-0.090820	-0.243732	0.074995	-0.224984	0.738281	0.960938	0.480469	85	16_14_47_6829650
-0.178711	-0.708984	-0.090820	-0.253107	0.065620	-0.224984	0.726563	0.878906	0.480469	86	16_14_47_6990940
-0.172852	-0.697266	-0.090820	-0.243732	0.074995	-0.224984	0.738281	0.867188	0.480469	87	16_14_47_7152230
-0.181641	-0.706055	-0.090820	-0.243732	0.065620	-0.234358	0.738281	0.937500	0.480469	88	16_14_47_7313520
-0.181641	-0.703125	-0.090820	-0.243732	0.074995	-0.234358	0.738281	0.984375	0.468750	89	16_14_47_7474810
-0.169922	-0.708984	-0.087891	-0.243732	0.074995	-0.234358	0.738281	0.972656	0.480469	90	16_14_47_7636100
-0.184570	-0.708984	-0.090820	-0.243732	0.074995	-0.234358	0.726563	0.984375	0.492188	91	16_14_47_7797390
-0.187500	-0.706055	-0.087891	-0.243732	0.074995	-0.224984	0.679688	0.937500	0.515625	92	16_14_47_7958680
-0.175781	-0.711914	-0.079102	-0.243732	0.074995	-0.234358	0.691406	0.937500	0.480469	93	16_14_47_8119970
-0.172852	-0.708984	-0.082031	-0.243732	0.074995	-0.234358	0.726563	0.925781	0.445313	94	16_14_47_8281260
-0.181641	-0.711914	-0.090820	-0.253107	0.074995	-0.224984	0.726563	0.890625	0.445313	95	16_14_47_8442550
-0.181641	-0.706055	-0.082031	-0.243732	0.074995	-0.224984	0.726563	0.878906	0.457031	96	16_14_47_8603840
-0.184570	-0.708984	-0.090820	-0.243732	0.074995	-0.224984	1.031250	1.253906	0.527344	97	16_14_47_8765130
-0.184570	-0.703125	-0.093750	-0.253107	0.074995	-0.224984	0.726563	0.949219	0.515625	98	16_14_47_8926420
-0.181641	-0.708984	-0.084961	-0.243732	0.074995	-0.224984	0.738281	0.937500	0.515625	99	16_14_47_9087710
-0.181641	-0.703125	-0.093750	-0.243732	0.074995	-0.234358	0.726563	0.867188	0.503906	100	16_14_47_9249000
-0.175781	-0.708984	-0.084961	-0.253107	0.074995	-0.224984	0.750000	0.937500	0.515625	101	16_14_47_9410290
-0.178711	-0.711914	-0.096680	-0.243732	0.074995	-0.234358	0.738281	0.972656	0.503906	102	16_14_47_9571580
-0.178711	-0.711914	-0.090820	-0.243732	0.065620	-0.224984	0.703125	0.937500	0.503906	103	16_14_47_9732870
-0.187500	-0.711914	-0.084961	-0.243732	0.065620	-0.224984	0.738281	0.843750	0.480469	104	16_14_47_9894160
-0.169922	-0.706055	-0.096680	-0.243732	0.065620	-0.215609	0.738281	0.890625	0.503906	105	16_14_48_0055450
-0.169922	-0.714844	-0.087891	-0.243732	0.074995	-0.224984	0.738281	0.902344	0.539063	106	16_14_48_0216740
-0.175781	-0.711914	-0.084961	-0.243732	0.074995	-0.234358	0.726563	0.949219	0.527344	107	16_14_48_0378030
-0.166992	-0.711914	-0.099609	-0.243732	0.065620	-0.234358	0.738281	0.984375	0.503906	108	16_14_48_0539320
-0.178711	-0.717773	-0.087891	-0.243732	0.065620	-0.224984	0.738281	0.949219	0.480469	109	16_14_48_0700610
-0.172852	-0.714844	-0.087891	-0.243732	0.065620	-0.234358	0.726563	0.855469	0.468750	110	16_14_48_0861900
-0.169922	-0.717773	-0.090820	-0.243732	0.074995	-0.234358	0.726563	1.125000	0.562500	111	16_14_48_1023190
-0.178711	-0.708984	-0.093750	-0.253107	0.074995	-0.234358	0.726563	0.855469	0.503906	112	16_14_48_1184480
-0.178711	-0.711914	-0.090820	-0.243732	0.074995	-0.224984	0.726563	0.902344	0.468750	113	16_14_48_1345770
-0.166992	-0.703125	-0.093750	-0.243732	0.074995	-0.224984	0.738281	0.890625	0.480469	114	16_14_48_1507060
-0.181641	-0.706055	-0.082031	-0.243732	0.074995	-0.234358	0.726563	0.890625	0.503906	115	16_14_48_1668350
-0.178711	-0.706055	-0.084961	-0.243732	0.074995	-0.224984	0.738281	0.925781	0.492188	116	16_14_48_1829640
-0.172852	-0.694336	-0.090820	-0.243732	0.065620	-0.224984	0.820313	1.078125	0.492188	117	16_14_48_1990930
-0.181641	-0.708984	-0.084961	-0.243732	0.074995	-0.234358	0.726563	0.914063	0.468750	118	16_14_48_2152220
-0.187500	-0.711914	-0.093750	-0.243732	0.074995	-0.234358	0.726563	0.855469	0.457031	119	16_14_48_2313510
-0.181641	-0.706055	-0.099609	-0.243732	0.074995	-0.224984	0.726563	0.960938	0.480469	120	16_14_48_2474800
-0.166992	-0.714844	-0.093750	-0.253107	0.065620	-0.234358	0.738281	0.960938	0.492188	121	16_14_48_2636090
-0.181641	-0.700195	-0.090820	-0.243732	0.065620	-0.224984	0.703125	1.066406	0.597656	122	16_14_48_2797380
-0.181641	-0.703125	-0.093750	-0.253107	0.074995	-0.234358	0.726563	0.937500	0.503906	123	16_14_48_2958670
-0.178711	-0.708984	-0.090820	-0.243732	0.074995	-0.234358	0.808594	1.007813	0.503906	124	16_14_48_3119960
-0.181641	-0.706055	-0.082031	-0.243732	0.074995	-0.224984	0.726563	0.878906	0.468750	125	16_14_48_3281250
-0.184570	-0.703125	-0.093750	-0.253107	0.074995	-0.234358	0.738281	0.902344	0.468750	126	16_14_48_3442540
-0.175781	-0.703125	-0.093750	-0.243732	0.065620	-0.234358	0.726563	0.867188	0.503906	127	16_14_48_3603830
-0.178711	-0.706055	-0.087891	-0.243732	0.074995	-0.234358	0.726563	0.937500	0.527344	128	16_14_48_3765120
-0.172852	-0.720703	-0.108398	-0.243732	0.074995	-0.234358	0.738281	0.960938	0.492188	129	16_14_48_3926410
-0.184570	-0.697266	-0.099609	-0.243732	0.065620	-0.224984	0.726563	0.937500	0.445313	130	16_14_48_4087700
-0.166992	-0.708984	-0.087891	-0.243732	0.074995	-0.234358	0.726563	0.914063	0.480469	131	16_14_48_4248990
-0.172852	-0.703125	-0.087891	-0.243732	0.074995	-0.224984	0.726563	0.855469	0.503906	132	16_14_48_4410280
-0.187500	-0.703125	-0.090820	-0.243732	0.074995	-0.224984	0.738281	0.914063	0.468750	133	16_14_48_4571570
-0.181641	-0.711914	-0.084961	-0.243732	0.074995	-0.224984	0.726563	0.902344	0.480469	134	16_14_48_4732860
-0.184570	-0.714844	-0.093750	-0.243732	0.074995	-0.224984	0.738281	0.914063	0.527344	135	16_14_48_4894150
-0.184570	-0.711914	-0.102539	-0.243732	0.074995	-0.234358	0.738281	0.937500	0.503906	136	16_14_48_5055440
-0.178711	-0.717773	-0.096680	-0.243732	0.074995	-0.234358	0.738281	0.914063	0.480469	137	16_14_48_5216730
-0.181641	-0.706055	-0.090820	-0.243732	0.074995	-0.224984	0.726563	0.925781	0.480469	138	16_14_48_5378020
-0.164063	-0.711914	-0.079102	-0.243732	0.074995	-0.224984	1.007813	1.289063	0.515625	139	16_14_48_5539310
-0.181641	-0.706055	-0.090820	-0.243732	0.065620	-0.224984	0.996094	1.476563	0.539063	140	16_14_48_5700600
-0.178711	-0.703125	-0.096680	-0.253107	0.074995	-0.224984	0.726563	0.925781	0.457031	141	16_14_48_5861890
-0.175781	-0.708984	-0.082031	-0.243732	0.074995	-0.224984	0.738281	0.867188	0.468750	142	16_14_48_6023180
-0.181641	-0.706055	-0.090820	-0.253107	0.074995	-0.224984	0.738281	0.914063	0.503906	143	16_14_48_6184470
-0.184570	-0.708984	-0.093750	-0.253107	0.065620	-0.224984	0.726563	0.890625	0.492188	144	16_14_48_6345760
-0.172852	-0.708984	-0.096680	-0.243732	0.074995	-0.224984	0.726563	0.914063	0.503906	145	16_14_48_6507050
-0.172852	-0.714844	-0.090820	-0.253107	0.074995	-0.234358	0.738281	0.867188	0.515625	146	16_14_48_6668340
-0.187500	-0.708984	-0.082031	-0.243732	0.074995	-0.224984	0.726563	0.925781	0.468750	147	16_14_48_6829630
-0.175781	-0.711914	-0.084961	-0.243732	0.065620	-0.224984	0.738281	0.960938	0.468750	148	16_14_48_6990920
-0.181641	-0.708984	-0.090820	-0.243732	0.065620	-0.224984	0.750000	0.902344	0.457031	149	16_14_48_7152210
-0.172852	-0.711914	-0.084961	-0.243732	0.065620	-0.224984	0.738281	0.902344	0.457031	150	16_14_48_7313500
-0.181641	-0.703125	-0.093750	-0.243732	0.065620	-0.224984	0.949219	1.441406	0.503906	151	16_14_48_7474790
-0.175781	-0.711914	-0.090820	-0.243732	0.074995	-0.234358	0.703125	0.925781	0.468750	152	16_14_48_7636080
-0.178711	-0.714844	-0.093750	-0.243732	0.065620	-0.224984	0.726563	0.960938	0.480469	153	16_14_48_7797370
-0.178711	-0.711914	-0.090820	-0.243732	0.065620	-0.224984	0.750000	0.937500	0.492188	154	16_14_48_7958660
-0.178711	-0.703125	-0.087891	-0.243732	0.065620	-0.224984	0.738281	0.960938	0.480469	155	16_14_48_8119950
-0.175781	-0.711914	-0.096680	-0.243732	0.065620	-0.224984	0.726563	0.972656	0.503906	156	16_14_48_8281240
-0.169922	-0.714844	-0.090820	-0.243732	0.065620	-0.224984	0.726563	1.019531	0.480469	157	16_14_48_8442530
-0.169922	-0.700195	-0.090820	-0.243732	0.074995	-0.224984	1.019531	1.359375	0.503906	158	16_14_48_8603820
-0.181641	-0.703125	-0.082031	-0.243732	0.074995	-0.224984	0.761719	0.984375	0.515625	159	16_14_48_8765110
-0.178711	-0.706055	-0.087891	-0.243732	0.074995	-0.224984	0.726563	0.925781	0.492188	160	16_14_48_8926400
-0.184570	-0.706055	-0.096680	-0.243732	0.074995	-0.215609	0.949219	1.406250	0.527344	161	16_14_48_9087690
-0.169922	-0.711914	-0.087891	-0.243732	0.065620	-0.234358	0.726563	0.914063	0.492188	162	16_14_48_9248980
-0.187500	-0.703125	-0.090820	-0.253107	0.065620	-0.224984	0.726563	0.843750	0.480469	163	16_14_48_9410270
-0.181641	-0.708984	-0.090820	-0.243732	0.065620	-0.224984	0.726563	0.914063	0.492188	164	16_14_48_9571560
-0.178711	-0.708984	-0.093750	-0.243732	0.065620	-0.234358	0.738281	0.914063	0.480469	165	16_14_48_9732850
-0.172852	-0.708984	-0.084961	-0.253107	0.065620	-0.234358	0.726563	0.914063	0.503906	166	16_14_48_9894140
-0.181641	-0.708984	-0.087891	-0.243732	0.074995	-0.224984	0.750000	0.937500	0.480469	167	16_14_49_0055430
-0.164063	-0.714844	-0.093750	-0.243732	0.074995	-0.224984	0.726563	0.937500	0.503906	168	16_14_49_0216720
-0.169922	-0.708984	-0.084961	-0.253107	0.065620	-0.234358	0.738281	0.960938	0.503906	169	16_14_49_0378010
-0.181641	-0.706055	-0.084961	-0.243732	0.065620	-0.234358	0.750000	0.960938	0.515625	170	16_14_49_0539300
-0.172852	-0.703125	-0.087891	-0.243732	0.065620	-0.224984	0.738281	0.972656	0.527344	171	16_14_49_0700590
-0.181641	-0.706055	-0.079102	-0.243732	0.074995	-0.224984	0.738281	0.937500	0.468750	172	16_14_49_0861880
-0.172852	-0.706055	-0.084961	-0.253107	0.065620	-0.224984	0.726563	0.949219	0.445313	173	16_14_49_1023170
-0.184570	-0.708984	-0.093750	-0.253107	0.065620	-0.224984	0.738281	0.902344	0.480469	174	16_14_49_1184460
-0.181641	-0.708984	-0.096680	-0.243732	0.074995	-0.224984	0.714844	0.914063	0.480469	175	16_14_49_1345750
-0.181641	-0.703125	-0.084961	-0.253107	0.065620	-0.224984	0.726563	0.914063	0.492188	176	16_14_49_1507040
-0.181641	-0.711914	-0.084961	-0.243732	0.074995	-0.224984	0.726563	0.867188	0.468750	177	16_14_49_1668330
-0.178711	-0.706055	-0.082031	-0.243732	0.074995	-0.224984	0.726563	0.867188	0.410156	178	16_14_49_1829620
-0.169922	-0.700195	-0.087891	-0.253107	0.065620	-0.234358	0.726563	0.855469	0.433594	179	16_14_49_1990910
-0.175781	-0.700195	-0.087891	-0.253107	0.074995	-0.234358	0.726563	0.855469	0.503906	180	16_14_49_2152200
-0.172852	-0.703125	-0.093750	-0.234358	0.074995	-0.234358	0.996094	1.125000	0.550781	181	16_14_49_2313490
-0.187500	-0.703125	-0.087891	-0.243732	0.074995	-0.234358	0.726563	0.878906	0.503906	182	16_14_49_2474780
-0.184570	-0.708984	-0.082031	-0.243732	0.074995	-0.234358	0.773438	0.937500	0.515625	183	16_14_49_2636070
-0.181641	-0.700195	-0.087891	-0.243732	0.065620	-0.224984	0.808594	1.218750	0.562500	184	16_14_49_2797360
-0.184570	-0.700195	-0.087891	-0.243732	0.074995	-0.224984	0.726563	0.890625	0.480469	185	16_14_49_2958650
-0.184570	-0.703125	-0.096680	-0.243732	0.074995	-0.224984	0.750000	0.937500	0.480469	186	16_14_49_3119940
-0.184570	-0.706055	-0.087891	-0.243732	0.074995	-0.224984	0.738281	0.878906	0.503906	187	16_14_49_3281230
-0.178711	-0.708984	-0.087891	-0.253107	0.074995	-0.224984	0.714844	0.937500	0.480469	188	16_14_49_3442520
-0.184570	-0.717773	-0.084961	-0.243732	0.074995	-0.234358	0.726563	0.855469	0.468750	189	16_14_49_3603810
-0.164063	-0.708984	-0.096680	-0.243732	0.065620	-0.224984	0.726563	0.867188	0.480469	190	16_14_49_3765100
-0.175781	-0.714844	-0.090820	-0.243732	0.074995	-0.224984	0.750000	0.984375	0.503906	191	16_14_49_3926390
-0.181641	-0.708984	-0.093750	-0.243732	0.074995	-0.234358	0.726563	1.019531	0.515625	192	16_14_49_4087680
