sensor_ID	000666015715
Accel_X	Accel_Y	Accel_Z	Roll	Pitch	Yaw	Mag_X	Mag_Y	Mag_Z	Count	SysTime
0.005859	-0.732422	0.055664	-0.262481	0.187486	-0.168738	0.597656	1.089844	0.527344	0	16_30_31_3588700
0.029297	-0.744141	0.076172	-0.262481	0.187486	-0.159363	0.632813	0.878906	0.468750	1	16_30_31_3749990
0.020508	-0.741211	0.067383	-0.253107	0.196861	-0.168738	0.597656	0.855469	0.468750	2	16_30_31_3911280
0.032227	-0.738281	0.070313	-0.262481	0.196861	-0.178112	0.621094	0.867188	0.468750	3	16_30_31_4072570
0.029297	-0.732422	0.082031	-0.262481	0.206235	-0.187486	0.585938	0.867188	0.457031	4	16_30_31_4233860
0.023438	-0.726563	0.087891	-0.262481	0.215609	-0.196861	0.574219	0.890625	0.433594	5	16_30_31_4395150
0.008789	-0.708984	0.073242	-0.262481	0.215609	-0.196861	0.609375	0.914063	0.421875	6	16_30_31_4556440
0.032227	-0.723633	0.090820	-0.253107	0.206235	-0.196861	0.656250	0.902344	0.445313	7	16_30_31_4717730
0.017578	-0.729492	0.067383	-0.253107	0.196861	-0.196861	0.621094	0.902344	0.457031	8	16_30_31_4879020
0.002930	-0.741211	0.090820	-0.253107	0.206235	-0.187486	0.609375	0.867188	0.480469	9	16_30_31_5040310
0.011719	-0.744141	0.087891	-0.253107	0.206235	-0.178112	0.621094	0.914063	0.468750	10	16_30_31_5201600
0.017578	-0.738281	0.076172	-0.253107	0.206235	-0.178112	0.609375	0.925781	0.468750	11	16_30_31_5362890
0.000000	-0.729492	0.079102	-0.262481	0.224984	-0.187486	0.609375	0.890625	0.492188	12	16_30_31_5524180
-0.002930	-0.706055	0.090820	-0.262481	0.224984	-0.196861	0.597656	0.890625	0.468750	13	16_30_31_5685470
-0.008789	-0.703125	0.079102	-0.262481	0.196861	-0.196861	0.609375	0.832031	0.421875	14	16_30_31_5846760
0.008789	-0.676758	0.108398	-0.262481	0.168738	-0.196861	0.621094	0.843750	0.433594	15	16_30_31_6008050
0.026367	-0.667969	0.137695	-0.243732	0.178112	-0.206235	0.632813	0.890625	0.433594	16	16_30_31_6169340
0.073242	-0.688477	0.120117	-0.215609	0.206235	-0.215609	0.597656	0.914063	0.421875	17	16_30_31_6330630
0.046875	-0.708984	0.082031	-0.215609	0.234358	-0.215609	0.609375	0.855469	0.433594	18	16_30_31_6491920
-0.011719	-0.720703	0.087891	-0.215609	0.234358	-0.206235	0.585938	0.878906	0.445313	19	16_30_31_6653210
-0.023438	-0.726563	0.084961	-0.215609	0.206235	-0.196861	0.585938	0.914063	0.457031	20	16_30_31_6814500
-0.005859	-0.732422	0.061523	-0.215609	0.178112	-0.187486	0.609375	0.843750	0.468750	21	16_30_31_6975790
-0.032227	-0.738281	0.079102	-0.224984	0.168738	-0.187486	0.574219	0.890625	0.433594	22	16_30_31_7137080
-0.020508	-0.732422	0.082031	-0.215609	0.149989	-0.187486	0.609375	0.914063	0.410156	23	16_30_31_7298370
-0.011719	-0.711914	0.099609	-0.215609	0.131240	-0.196861	0.574219	0.949219	0.421875	24	16_30_31_7459660
0.020508	-0.723633	0.120117	-0.206235	0.112492	-0.206235	0.621094	0.937500	0.433594	25	16_30_31_7620950
0.038086	-0.708984	0.120117	-0.206235	0.131240	-0.206235	0.562500	0.925781	0.433594	26	16_30_31_7782240
0.020508	-0.706055	0.105469	-0.215609	0.149989	-0.206235	0.609375	0.914063	0.433594	27	16_30_31_7943530
-0.017578	-0.697266	0.120117	-0.215609	0.149989	-0.206235	0.597656	0.867188	0.421875	28	16_30_31_8104820
0.005859	-0.703125	0.120117	-0.196861	0.149989	-0.206235	0.609375	0.843750	0.421875	29	16_30_31_8266110
0.026367	-0.717773	0.096680	-0.187486	0.159363	-0.215609	0.621094	0.902344	0.421875	30	16_30_31_8427400
0.000000	-0.708984	0.096680	-0.187486	0.159363	-0.215609	0.609375	0.878906	0.445313	31	16_30_31_8588690
-0.008789	-0.708984	0.096680	-0.178112	0.149989	-0.215609	0.609375	0.867188	0.433594	32	16_30_31_8749980
-0.038086	-0.708984	0.090820	-0.178112	0.131240	-0.215609	0.621094	0.902344	0.433594	33	16_30_31_8911270
-0.011719	-0.708984	0.093750	-0.159363	0.103118	-0.215609	0.585938	0.890625	0.457031	34	16_30_31_9072560
-0.005859	-0.685547	0.096680	-0.149989	0.093743	-0.224984	0.609375	0.878906	0.468750	35	16_30_31_9233850
0.002930	-0.676758	0.102539	-0.140615	0.093743	-0.243732	0.609375	0.902344	0.492188	36	16_30_31_9395140
-0.005859	-0.688477	0.087891	-0.131240	0.093743	-0.253107	0.609375	0.960938	0.468750	37	16_30_31_9556430
-0.008789	-0.688477	0.090820	-0.140615	0.093743	-0.271855	0.621094	0.890625	0.457031	38	16_30_31_9717720
-0.041016	-0.697266	0.082031	-0.131240	0.074995	-0.281230	0.621094	0.890625	0.457031	39	16_30_31_9879010
0.087891	-0.688477	0.082031	-0.121866	0.084369	-0.309353	0.597656	0.843750	0.433594	40	16_30_32_0040300
0.073242	-0.726563	0.093750	-0.093743	0.074995	-0.299978	0.609375	0.890625	0.433594	41	16_30_32_0201590
0.087891	-0.711914	0.067383	-0.074995	0.093743	-0.309353	0.597656	0.960938	0.468750	42	16_30_32_0362880
