sensor_ID	000666015715
Accel_X	Accel_Y	Accel_Z	Roll	Pitch	Yaw	Mag_X	Mag_Y	Mag_Z	Count	SysTime
-0.114258	-0.694336	-0.067383	-0.187486	0.187486	-0.121866	0.691406	1.089844	0.597656	0	16_54_04_6410000
-0.093750	-0.697266	-0.064453	-0.187486	0.178112	-0.131240	0.726563	0.949219	0.503906	1	16_54_04_6571290
-0.108398	-0.697266	-0.082031	-0.178112	0.187486	-0.149989	0.703125	0.878906	0.503906	2	16_54_04_6732580
-0.105469	-0.703125	-0.079102	-0.178112	0.187486	-0.168738	0.773438	0.949219	0.539063	3	16_54_04_6893870
-0.134766	-0.706055	-0.067383	-0.178112	0.187486	-0.168738	0.691406	0.890625	0.527344	4	16_54_04_7055160
-0.125977	-0.711914	-0.090820	-0.178112	0.187486	-0.168738	0.691406	0.855469	0.515625	5	16_54_04_7216450
-0.123047	-0.720703	-0.096680	-0.178112	0.168738	-0.168738	0.703125	0.808594	0.515625	6	16_54_04_7377740
-0.123047	-0.720703	-0.096680	-0.187486	0.168738	-0.159363	0.703125	0.843750	0.492188	7	16_54_04_7539030
-0.111328	-0.714844	-0.105469	-0.196861	0.168738	-0.159363	0.703125	0.890625	0.503906	8	16_54_04_7700320
-0.102539	-0.720703	-0.105469	-0.196861	0.168738	-0.159363	0.691406	0.902344	0.515625	9	16_54_04_7861610
-0.099609	-0.708984	-0.082031	-0.196861	0.168738	-0.159363	0.703125	0.914063	0.480469	10	16_54_04_8022900
-0.096680	-0.691406	-0.084961	-0.196861	0.168738	-0.168738	0.691406	0.914063	0.503906	11	16_54_04_8184190
-0.099609	-0.703125	-0.084961	-0.187486	0.168738	-0.178112	0.714844	0.914063	0.492188	12	16_54_04_8345480
-0.099609	-0.703125	-0.082031	-0.187486	0.159363	-0.178112	0.679688	0.878906	0.480469	13	16_54_04_8506770
-0.096680	-0.714844	-0.093750	-0.178112	0.149989	-0.178112	0.679688	0.914063	0.550781	14	16_54_04_8668060
-0.090820	-0.717773	-0.084961	-0.178112	0.149989	-0.178112	0.691406	0.914063	0.503906	15	16_54_04_8829350
-0.087891	-0.714844	-0.096680	-0.187486	0.149989	-0.187486	0.691406	0.843750	0.480469	16	16_54_04_8990640
-0.084961	-0.720703	-0.096680	-0.187486	0.149989	-0.187486	0.667969	0.867188	0.527344	17	16_54_04_9151930
-0.093750	-0.717773	-0.099609	-0.187486	0.159363	-0.187486	0.691406	0.902344	0.515625	18	16_54_04_9313220
-0.090820	-0.720703	-0.090820	-0.187486	0.168738	-0.187486	0.679688	0.832031	0.515625	19	16_54_04_9474510
-0.090820	-0.720703	-0.090820	-0.187486	0.168738	-0.187486	0.691406	0.843750	0.539063	20	16_54_04_9635800
-0.084961	-0.720703	-0.084961	-0.187486	0.168738	-0.196861	0.691406	0.914063	0.539063	21	16_54_04_9797090
-0.084961	-0.726563	-0.084961	-0.187486	0.178112	-0.196861	0.691406	0.867188	0.492188	22	16_54_04_9958380
-0.087891	-0.735352	-0.102539	-0.187486	0.178112	-0.196861	0.679688	0.914063	0.468750	23	16_54_05_0119670
-0.093750	-0.726563	-0.105469	-0.196861	0.187486	-0.196861	0.703125	0.949219	0.480469	24	16_54_05_0280960
-0.090820	-0.714844	-0.102539	-0.206235	0.187486	-0.206235	0.679688	0.914063	0.503906	25	16_54_05_0442250
-0.087891	-0.708984	-0.096680	-0.206235	0.187486	-0.206235	0.691406	0.914063	0.515625	26	16_54_05_0603540
-0.093750	-0.717773	-0.096680	-0.206235	0.196861	-0.196861	0.679688	0.890625	0.492188	27	16_54_05_0764830
-0.099609	-0.706055	-0.087891	-0.206235	0.196861	-0.196861	0.691406	0.890625	0.503906	28	16_54_05_0926120
-0.096680	-0.714844	-0.099609	-0.206235	0.196861	-0.196861	0.691406	0.820313	0.503906	29	16_54_05_1087410
-0.108398	-0.711914	-0.102539	-0.206235	0.187486	-0.196861	0.691406	0.867188	0.503906	30	16_54_05_1248700
-0.093750	-0.714844	-0.093750	-0.206235	0.196861	-0.196861	0.691406	0.890625	0.527344	31	16_54_05_1409990
-0.099609	-0.708984	-0.096680	-0.206235	0.187486	-0.196861	0.785156	1.066406	0.550781	32	16_54_05_1571280
-0.099609	-0.706055	-0.108398	-0.206235	0.187486	-0.196861	0.691406	0.890625	0.527344	33	16_54_05_1732570
