sensor_ID	000666015735
Accel_X	Accel_Y	Accel_Z	Roll	Pitch	Yaw	Mag_X	Mag_Y	Mag_Z	Count	SysTime
0.210938	-0.169922	0.776367	-0.834314	-0.721823	-0.374973	-0.246094	0.375000	0.363281	0	16_54_04_6410000
0.184570	-0.216797	0.782227	-0.843689	-0.721823	-0.393721	-0.222656	0.363281	0.480469	1	16_54_04_6571290
0.169922	-0.228516	0.788086	-0.853063	-0.749946	-0.393721	-0.222656	0.351563	0.457031	2	16_54_04_6732580
0.184570	-0.205078	0.758789	-0.862437	-0.749946	-0.403096	-0.199219	0.375000	0.375000	3	16_54_04_6893870
0.228516	-0.202148	0.741211	-0.862437	-0.740571	-0.403096	-0.199219	0.351563	0.398438	4	16_54_04_7055160
0.246094	-0.190430	0.720703	-0.862437	-0.731197	-0.403096	-0.199219	0.375000	0.445313	5	16_54_04_7216450
0.251953	-0.190430	0.735352	-0.853063	-0.703074	-0.403096	-0.187500	0.375000	0.480469	6	16_54_04_7377740
0.222656	-0.199219	0.735352	-0.843689	-0.693700	-0.403096	-0.187500	0.375000	0.457031	7	16_54_04_7539030
0.208008	-0.216797	0.758789	-0.853063	-0.703074	-0.412470	-0.222656	0.351563	0.410156	8	16_54_04_7700320
0.190430	-0.208008	0.770508	-0.853063	-0.712448	-0.412470	-0.210938	0.363281	0.410156	9	16_54_04_7861610
0.202148	-0.205078	0.776367	-0.853063	-0.721823	-0.412470	-0.140625	0.468750	0.410156	10	16_54_04_8022900
0.208008	-0.196289	0.764648	-0.853063	-0.721823	-0.412470	-0.210938	0.375000	0.410156	11	16_54_04_8184190
0.219727	-0.187500	0.758789	-0.862437	-0.721823	-0.403096	-0.199219	0.398438	0.421875	12	16_54_04_8345480
0.237305	-0.187500	0.752930	-0.853063	-0.721823	-0.393721	-0.234375	0.363281	0.398438	13	16_54_04_8506770
0.240234	-0.199219	0.752930	-0.843689	-0.712448	-0.393721	-0.199219	0.375000	0.468750	14	16_54_04_8668060
0.225586	-0.193359	0.747070	-0.853063	-0.703074	-0.393721	-0.234375	0.375000	0.445313	15	16_54_04_8829350
0.225586	-0.199219	0.744141	-0.843689	-0.712448	-0.393721	-0.222656	0.656250	0.445313	16	16_54_04_8990640
0.205078	-0.205078	0.747070	-0.853063	-0.712448	-0.403096	-0.210938	0.375000	0.433594	17	16_54_04_9151930
0.199219	-0.205078	0.758789	-0.853063	-0.712448	-0.403096	-0.222656	0.375000	0.457031	18	16_54_04_9313220
0.199219	-0.196289	0.750000	-0.853063	-0.712448	-0.403096	-0.128906	0.492188	0.468750	19	16_54_04_9474510
0.202148	-0.205078	0.761719	-0.862437	-0.712448	-0.403096	-0.117188	0.480469	0.445313	20	16_54_04_9635800
0.213867	-0.213867	0.761719	-0.862437	-0.712448	-0.403096	-0.199219	0.375000	0.410156	21	16_54_04_9797090
0.210938	-0.202148	0.758789	-0.853063	-0.712448	-0.403096	-0.210938	0.398438	0.363281	22	16_54_04_9958380
0.213867	-0.202148	0.738281	-0.834314	-0.712448	-0.403096	-0.222656	0.375000	0.410156	23	16_54_05_0119670
0.231445	-0.208008	0.744141	-0.853063	-0.721823	-0.403096	-0.222656	0.351563	0.468750	24	16_54_05_0280960
0.222656	-0.196289	0.747070	-0.843689	-0.712448	-0.403096	-0.187500	0.375000	0.480469	25	16_54_05_0442250
0.222656	-0.202148	0.747070	-0.862437	-0.712448	-0.403096	-0.187500	0.726563	0.457031	26	16_54_05_0603540
0.216797	-0.193359	0.741211	-0.853063	-0.712448	-0.403096	-0.187500	0.375000	0.410156	27	16_54_05_0764830
0.222656	-0.205078	0.761719	-0.862437	-0.712448	-0.393721	-0.210938	0.363281	0.433594	28	16_54_05_0926120
0.213867	-0.196289	0.767578	-0.853063	-0.712448	-0.403096	-0.199219	0.328125	0.433594	29	16_54_05_1087410
0.222656	-0.196289	0.758789	-0.853063	-0.712448	-0.393721	-0.210938	0.339844	0.386719	30	16_54_05_1248700
0.219727	-0.205078	0.750000	-0.862437	-0.712448	-0.403096	-0.199219	0.351563	0.398438	31	16_54_05_1409990
