sensor_ID	2795
Accel_X	Accel_Y	Accel_Z	Roll	Pitch	Yaw	Mag_X	Mag_Y	Mag_Z	Count	SysTime
0.977569	-0.032472	-0.173894	-0.010041	-0.026043	0.002510	-1.159058	0.134033	-0.124390	0	16_15_03_0430000
0.977569	-0.032472	-0.174108	-0.007217	-0.015375	0.000000	-1.159058	0.134155	-0.124146	1	16_15_03_0510000
0.977569	-0.032472	-0.174322	-0.002196	-0.003452	-0.001883	-1.159058	0.134033	-0.124023	2	16_15_03_0590000
0.977569	-0.032472	-0.174322	-0.006903	-0.001255	0.001883	-1.159058	0.134033	-0.124023	3	16_15_03_0670000
0.977569	-0.032472	-0.174322	-0.017258	-0.021337	0.003138	-1.159180	0.134033	-0.123901	4	16_15_03_0750000
0.977569	-0.032472	-0.174535	-0.014747	-0.012865	0.010041	-1.159180	0.134155	-0.123657	5	16_15_03_0830000
0.977569	-0.032472	-0.174749	-0.022592	-0.025102	-0.006275	-1.159180	0.134155	-0.123535	6	16_15_03_0910000
0.977355	-0.032472	-0.174963	-0.015689	-0.040163	-0.004707	-1.159180	0.134155	-0.123169	7	16_15_03_0990000
0.977355	-0.032472	-0.175390	-0.011296	-0.048321	0.000000	-1.159302	0.134155	-0.122803	8	16_15_03_1070000
0.977355	-0.032472	-0.175604	-0.007844	-0.041732	0.003452	-1.159302	0.134155	-0.122314	9	16_15_03_1150000
0.977355	-0.032472	-0.176031	-0.018199	-0.053655	0.002196	-1.159302	0.134155	-0.121826	10	16_15_03_1230000
0.977142	-0.032472	-0.176458	-0.014120	-0.066834	-0.000628	-1.159424	0.134155	-0.121338	11	16_15_03_1310000
0.977142	-0.032472	-0.177099	0.007217	-0.057107	0.001883	-1.159424	0.134155	-0.120728	12	16_15_03_1390000
0.976928	-0.032472	-0.177526	-0.015375	-0.047694	-0.001255	-1.159546	0.134155	-0.120239	13	16_15_03_1470000
0.976928	-0.032258	-0.177953	0.002510	-0.048008	-0.010355	-1.159546	0.134033	-0.119751	14	16_15_03_1550000
0.976928	-0.032258	-0.178167	-0.010041	-0.038281	-0.004079	-1.159546	0.134033	-0.119385	15	16_15_03_1630000
0.976928	-0.032258	-0.178381	0.001569	-0.028553	0.000941	-1.159668	0.133911	-0.119019	16	16_15_03_1710000
0.976714	-0.032258	-0.178808	-0.019454	-0.037967	0.011296	-1.159668	0.134033	-0.118652	17	16_15_03_1790000
0.976714	-0.032258	-0.179022	-0.027298	-0.025730	-0.010355	-1.159668	0.134033	-0.118408	18	16_15_03_1870000
0.976714	-0.032258	-0.179235	-0.014120	-0.026357	-0.008158	-1.159668	0.133911	-0.118164	19	16_15_03_1950000
0.976714	-0.032258	-0.179449	-0.016630	-0.030122	0.001255	-1.159790	0.133911	-0.117798	20	16_15_03_2030000
0.976501	-0.032044	-0.179662	-0.010041	-0.021650	-0.004393	-1.159790	0.133911	-0.117554	21	16_15_03_2110000
0.976501	-0.032044	-0.179876	-0.003765	-0.023533	0.000314	-1.159790	0.133911	-0.117310	22	16_15_03_2190000
0.976501	-0.032044	-0.180090	-0.027612	-0.018513	-0.004393	-1.159790	0.133789	-0.117065	23	16_15_03_2270000
0.976501	-0.032044	-0.180303	-0.017258	-0.017258	0.004079	-1.159790	0.133789	-0.116943	24	16_15_03_2350000
0.976501	-0.032044	-0.180303	-0.017885	-0.017571	0.006589	-1.159912	0.133911	-0.116699	25	16_15_03_2430000
0.976501	-0.032044	-0.180517	-0.009727	-0.013492	0.004393	-1.159912	0.133911	-0.116577	26	16_15_03_2510000
0.976501	-0.032044	-0.180731	-0.008786	-0.013179	0.002510	-1.159912	0.133911	-0.116455	27	16_15_03_2590000
0.976501	-0.032044	-0.180731	0.002510	-0.013806	0.003452	-1.159912	0.134033	-0.116333	28	16_15_03_2670000
0.976287	-0.032258	-0.180944	-0.011923	-0.027926	0.007531	-1.159912	0.134033	-0.116089	29	16_15_03_2750000
0.976287	-0.032258	-0.181158	-0.015061	-0.032946	-0.009727	-1.159912	0.134033	-0.115723	30	16_15_03_2830000
0.976287	-0.032258	-0.181585	-0.010355	-0.041104	0.010355	-1.160034	0.134033	-0.115479	31	16_15_03_2910000
0.976287	-0.032258	-0.181799	-0.020082	-0.017258	0.022592	-1.160034	0.134155	-0.115112	32	16_15_03_2990000
0.976074	-0.032258	-0.181799	-0.021337	-0.019454	-0.001569	-1.160034	0.134277	-0.114868	33	16_15_03_3070000
0.976074	-0.032258	-0.182012	-0.005020	-0.018513	-0.002824	-1.160034	0.134277	-0.114746	34	16_15_03_3150000
0.976074	-0.032258	-0.182226	0.006589	-0.014120	-0.001883	-1.160034	0.134155	-0.114624	35	16_15_03_3230000
0.976074	-0.032258	-0.182440	0.001883	-0.019140	0.003452	-1.160034	0.134155	-0.114380	36	16_15_03_3310000
0.976074	-0.032258	-0.182440	-0.014747	-0.013806	-0.004707	-1.160034	0.134155	-0.114258	37	16_15_03_3390000
0.976074	-0.032258	-0.182653	-0.010355	-0.021023	0.004393	-1.160034	0.134155	-0.114014	38	16_15_03_3470000
0.976074	-0.032258	-0.182867	-0.006903	-0.029181	-0.006275	-1.160156	0.134155	-0.113770	39	16_15_03_3550000
0.976074	-0.032258	-0.183081	-0.001569	-0.021337	-0.003765	-1.160156	0.134033	-0.113525	40	16_15_03_3630000
0.975860	-0.032258	-0.183294	-0.003452	-0.027612	-0.004079	-1.160156	0.134033	-0.113281	41	16_15_03_3710000
0.975860	-0.032258	-0.183508	0.005334	-0.032946	-0.005962	-1.160156	0.134033	-0.113037	42	16_15_03_3790000
0.975860	-0.032044	-0.183721	0.014434	-0.030750	-0.014434	-1.160278	0.133911	-0.112793	43	16_15_03_3870000
0.975860	-0.032044	-0.183935	0.006275	-0.021964	-0.004393	-1.160278	0.133789	-0.112549	44	16_15_03_3950000
0.975860	-0.032044	-0.184149	-0.014747	-0.013179	0.002510	-1.160278	0.133789	-0.112305	45	16_15_03_4030000
0.975860	-0.032044	-0.184149	-0.029809	-0.010355	-0.010355	-1.160278	0.133667	-0.112183	46	16_15_03_4110000
0.975646	-0.031831	-0.184362	-0.003452	-0.012551	-0.008158	-1.160400	0.133667	-0.112061	47	16_15_03_4190000
0.975646	-0.031831	-0.184362	-0.004079	-0.008786	-0.006589	-1.160400	0.133545	-0.111938	48	16_15_03_4270000
0.975646	-0.031831	-0.184576	-0.006589	-0.010355	-0.008158	-1.160400	0.133423	-0.111816	49	16_15_03_4350000
0.975646	-0.031831	-0.184576	-0.020082	-0.022278	0.000314	-1.160400	0.133423	-0.111694	50	16_15_03_4430000
0.975646	-0.031831	-0.184790	-0.001255	-0.015375	0.005648	-1.160400	0.133423	-0.111450	51	16_15_03_4510000
0.975646	-0.031831	-0.185003	-0.021337	-0.017885	0.004707	-1.160400	0.133545	-0.111328	52	16_15_03_4590000
0.975646	-0.031831	-0.185217	-0.015061	-0.022278	-0.005962	-1.160522	0.133423	-0.111084	53	16_15_03_4670000
0.975646	-0.031617	-0.185217	-0.007217	-0.009727	-0.005962	-1.160522	0.133423	-0.110962	54	16_15_03_4750000
0.975646	-0.031617	-0.185430	-0.000314	-0.025730	-0.000941	-1.160522	0.133423	-0.110718	55	16_15_03_4830000
0.975433	-0.031617	-0.185644	-0.008472	-0.022592	-0.007844	-1.160522	0.133301	-0.110474	56	16_15_03_4910000
0.975433	-0.031617	-0.185858	-0.012551	-0.015061	-0.005020	-1.160522	0.133301	-0.110352	57	16_15_03_4990000
0.975433	-0.031617	-0.186071	-0.005020	-0.015375	-0.010355	-1.160645	0.133179	-0.110107	58	16_15_03_5070000
0.975433	-0.031404	-0.186071	-0.000628	-0.019768	0.002510	-1.160645	0.133179	-0.109985	59	16_15_03_5150000
0.975433	-0.031404	-0.186285	-0.009099	-0.015375	0.000941	-1.160645	0.133179	-0.109741	60	16_15_03_5230000
0.975433	-0.031404	-0.186499	-0.000314	-0.012237	-0.012551	-1.160645	0.133057	-0.109619	61	16_15_03_5310000
0.975433	-0.031404	-0.186499	-0.003765	-0.006275	-0.001883	-1.160645	0.132935	-0.109497	62	16_15_03_5390000
0.975433	-0.031404	-0.186499	-0.007217	-0.005334	0.006589	-1.160645	0.133057	-0.109497	63	16_15_03_5470000
0.975219	-0.031404	-0.186712	-0.003138	-0.010355	0.008786	-1.160645	0.133057	-0.109375	64	16_15_03_5550000
0.975219	-0.031617	-0.186712	-0.021023	0.005648	0.004079	-1.160645	0.133057	-0.109375	65	16_15_03_5630000
0.975219	-0.031404	-0.186712	-0.018826	0.006903	-0.002824	-1.160645	0.133179	-0.109375	66	16_15_03_5710000
0.975219	-0.031404	-0.186712	-0.022278	0.003765	-0.008786	-1.160645	0.133057	-0.109375	67	16_15_03_5790000
0.975219	-0.031404	-0.186712	-0.010982	-0.019768	0.004707	-1.160645	0.133057	-0.109253	68	16_15_03_5870000
0.975219	-0.031404	-0.186926	-0.013806	-0.044556	0.009727	-1.160767	0.133057	-0.109009	69	16_15_03_5950000
0.975219	-0.031404	-0.187353	-0.027298	-0.057107	0.008472	-1.160767	0.133179	-0.108521	70	16_15_03_6030000
0.975005	-0.031404	-0.187780	-0.021650	-0.059303	0.000000	-1.160767	0.133301	-0.107910	71	16_15_03_6110000
0.975005	-0.031404	-0.188208	-0.021023	-0.061500	-0.004079	-1.160889	0.133179	-0.107300	72	16_15_03_6190000
0.975005	-0.031404	-0.188849	-0.007844	-0.067775	-0.000941	-1.160889	0.133179	-0.106689	73	16_15_03_6270000
0.974792	-0.031404	-0.189276	-0.013179	-0.062441	0.001883	-1.161011	0.133179	-0.106079	74	16_15_03_6350000
0.974792	-0.031404	-0.189703	-0.008472	-0.031064	0.001569	-1.161011	0.133179	-0.105591	75	16_15_03_6430000
0.974792	-0.031404	-0.189917	-0.005648	-0.010355	-0.013179	-1.161011	0.133179	-0.105469	76	16_15_03_6510000
0.974792	-0.031190	-0.189917	-0.008472	0.000000	-0.004079	-1.161011	0.133057	-0.105347	77	16_15_03_6590000
0.974792	-0.031190	-0.189917	0.000314	0.009099	0.004707	-1.161011	0.133057	-0.105347	78	16_15_03_6670000
0.974792	-0.031190	-0.189917	-0.004079	-0.002196	-0.010982	-1.161133	0.133057	-0.105469	79	16_15_03_6750000
0.974792	-0.031190	-0.189917	0.008786	-0.005962	-0.005962	-1.161133	0.132935	-0.105347	80	16_15_03_6830000
0.974578	-0.031190	-0.190130	0.000314	-0.010668	-0.002196	-1.161133	0.132813	-0.105225	81	16_15_03_6910000
0.974578	-0.031190	-0.190130	0.012237	-0.023847	-0.004079	-1.161133	0.132813	-0.105103	82	16_15_03_6990000
0.974578	-0.031190	-0.190558	0.001569	-0.041418	-0.007217	-1.161133	0.132690	-0.104858	83	16_15_03_7070000
0.974578	-0.031190	-0.190771	-0.004393	-0.047694	-0.006903	-1.161255	0.132690	-0.104370	84	16_15_03_7150000
0.974578	-0.031190	-0.191198	-0.001569	-0.028240	0.005334	-1.161255	0.132690	-0.104004	85	16_15_03_7230000
0.974364	-0.031190	-0.191412	-0.000314	-0.028240	-0.005962	-1.161255	0.132690	-0.103760	86	16_15_03_7310000
0.974364	-0.030976	-0.191626	-0.005648	-0.025416	-0.005020	-1.161255	0.132568	-0.103516	87	16_15_03_7390000
0.974364	-0.030976	-0.191839	-0.002510	-0.024161	-0.002824	-1.161377	0.132568	-0.103271	88	16_15_03_7470000
0.974364	-0.030976	-0.192053	-0.026671	-0.022906	-0.008786	-1.161377	0.132446	-0.103027	89	16_15_03_7550000
0.974364	-0.030976	-0.192267	-0.018199	-0.016316	0.003452	-1.161377	0.132446	-0.102783	90	16_15_03_7630000
0.974151	-0.030976	-0.192267	-0.015061	-0.018513	0.005962	-1.161377	0.132446	-0.102661	91	16_15_03_7710000
0.974151	-0.030976	-0.192480	-0.004393	-0.010982	0.004393	-1.161377	0.132568	-0.102539	92	16_15_03_7790000
0.974151	-0.030976	-0.192480	0.005962	0.002510	0.000314	-1.161377	0.132568	-0.102417	93	16_15_03_7870000
0.974151	-0.030976	-0.192480	-0.008158	-0.001883	0.001883	-1.161377	0.132568	-0.102417	94	16_15_03_7950000
0.974151	-0.030976	-0.192480	0.002824	0.008158	-0.001883	-1.161377	0.132568	-0.102417	95	16_15_03_8030000
0.974151	-0.030976	-0.192480	0.008158	0.010355	0.004079	-1.161377	0.132446	-0.102539	96	16_15_03_8110000
0.974151	-0.030976	-0.192480	0.018513	0.007217	-0.014120	-1.161377	0.132446	-0.102539	97	16_15_03_8190000
0.974151	-0.030976	-0.192267	0.018513	0.005334	-0.009099	-1.161377	0.132324	-0.102661	98	16_15_03_8270000
0.974151	-0.030976	-0.192480	0.005334	-0.002196	-0.001255	-1.161377	0.132202	-0.102661	99	16_15_03_8350000
0.974151	-0.030976	-0.192480	-0.003138	-0.008786	-0.002824	-1.161499	0.132202	-0.102661	100	16_15_03_8430000
0.974151	-0.030976	-0.192480	-0.005334	-0.012237	-0.005334	-1.161499	0.132202	-0.102539	101	16_15_03_8510000
0.974151	-0.030976	-0.192694	-0.015061	-0.008786	0.007844	-1.161499	0.132202	-0.102417	102	16_15_03_8590000
0.974151	-0.030976	-0.192694	-0.012551	-0.015061	0.010041	-1.161499	0.132202	-0.102295	103	16_15_03_8670000
0.974151	-0.030976	-0.192907	0.004393	-0.009727	0.010041	-1.161499	0.132324	-0.102051	104	16_15_03_8750000
0.974151	-0.030976	-0.192907	-0.010982	0.003452	-0.004079	-1.161499	0.132324	-0.102051	105	16_15_03_8830000
0.974151	-0.030976	-0.192907	-0.011296	0.002196	0.000314	-1.161499	0.132324	-0.102051	106	16_15_03_8910000
0.974151	-0.030976	-0.192907	-0.004393	-0.010668	0.002824	-1.161499	0.132324	-0.102051	107	16_15_03_8990000
0.974151	-0.030976	-0.192907	-0.009099	0.000314	-0.012551	-1.161499	0.132202	-0.101929	108	16_15_03_9070000
0.974151	-0.030976	-0.193121	-0.008472	-0.000314	0.001883	-1.161499	0.132202	-0.101929	109	16_15_03_9150000
0.974151	-0.030976	-0.192907	0.001569	0.012237	0.006275	-1.161499	0.132202	-0.101929	110	16_15_03_9230000
0.974151	-0.031190	-0.192907	-0.005962	-0.002196	0.012865	-1.161499	0.132324	-0.101929	111	16_15_03_9310000
0.974151	-0.031190	-0.193121	-0.020709	-0.008786	0.000000	-1.161499	0.132324	-0.101929	112	16_15_03_9390000
0.974151	-0.031190	-0.193121	-0.011296	-0.017258	-0.003452	-1.161499	0.132324	-0.101807	113	16_15_03_9470000
0.974151	-0.030976	-0.193335	-0.003765	-0.013179	-0.009413	-1.161499	0.132324	-0.101563	114	16_15_03_9550000
0.974151	-0.030976	-0.193335	-0.007844	-0.009727	-0.016944	-1.161499	0.132202	-0.101440	115	16_15_03_9630000
0.973937	-0.030976	-0.193548	0.007844	-0.001883	0.003138	-1.161621	0.132080	-0.101440	116	16_15_03_9710000
0.973937	-0.030976	-0.193548	0.003138	-0.015375	0.004393	-1.161621	0.132080	-0.101318	117	16_15_03_9790000
0.973937	-0.030976	-0.193548	0.000000	-0.009727	0.007217	-1.161621	0.132080	-0.101196	118	16_15_03_9870000
0.973937	-0.030976	-0.193762	-0.010355	0.003765	-0.007217	-1.161621	0.132080	-0.101196	119	16_15_03_9950000
0.973937	-0.030976	-0.193762	-0.010355	0.006589	0.005334	-1.161621	0.132080	-0.101196	120	16_15_04_0030000
0.973937	-0.030976	-0.193762	-0.012237	-0.009413	0.005334	-1.161621	0.132202	-0.101196	121	16_15_04_0110000
0.973937	-0.030976	-0.193762	-0.002196	-0.010041	-0.004079	-1.161621	0.132202	-0.101074	122	16_15_04_0190000
0.973937	-0.030976	-0.193762	-0.005334	-0.008786	0.002196	-1.161621	0.132080	-0.100952	123	16_15_04_0270000
0.973937	-0.030976	-0.193976	-0.012865	-0.004393	0.003765	-1.161621	0.132202	-0.100830	124	16_15_04_0350000
0.973937	-0.030976	-0.193976	-0.022906	-0.000941	0.004079	-1.161621	0.132202	-0.100830	125	16_15_04_0430000
0.973937	-0.030976	-0.193976	-0.014120	0.000314	-0.000314	-1.161621	0.132202	-0.100708	126	16_15_04_0510000
0.973937	-0.030976	-0.193976	-0.001883	-0.015375	0.000000	-1.161621	0.132202	-0.100708	127	16_15_04_0590000
0.973937	-0.030976	-0.194189	-0.018199	0.003452	-0.015375	-1.161621	0.132080	-0.100586	128	16_15_04_0670000
0.973937	-0.030763	-0.194189	-0.008472	-0.000628	-0.004707	-1.161621	0.132080	-0.100586	129	16_15_04_0750000
0.973937	-0.030763	-0.194189	-0.008472	0.005648	-0.001255	-1.161621	0.131958	-0.100586	130	16_15_04_0830000
0.973937	-0.030763	-0.194189	-0.005648	-0.000941	-0.005648	-1.161621	0.131958	-0.100586	131	16_15_04_0910000
