sensor_ID	2796
Accel_X	Accel_Y	Accel_Z	Roll	Pitch	Yaw	Mag_X	Mag_Y	Mag_Z	Count	SysTime
0.872890	0.396069	0.287759	-0.001883	0.007217	0.008472	-0.804565	-0.605591	-0.292969	0	16_15_03_0270000
0.872677	0.396069	0.287759	-0.004707	0.006903	-0.006589	-0.804565	-0.605591	-0.292969	1	16_15_03_0350000
0.872677	0.396069	0.287759	-0.017258	0.004393	-0.004707	-0.804443	-0.605591	-0.293091	2	16_15_03_0430000
0.872677	0.396069	0.287973	-0.030750	0.003452	-0.010982	-0.804443	-0.605591	-0.293213	3	16_15_03_0510000
0.872677	0.396069	0.287973	-0.020709	0.001569	-0.008158	-0.804443	-0.605591	-0.293335	4	16_15_03_0590000
0.872677	0.396069	0.288186	-0.024788	-0.012237	-0.002824	-0.804443	-0.605591	-0.293335	5	16_15_03_0670000
0.872677	0.396069	0.287973	-0.021964	-0.015061	-0.002824	-0.804443	-0.605591	-0.293335	6	16_15_03_0750000
0.872677	0.396069	0.287973	-0.005334	0.005334	-0.010668	-0.804443	-0.605591	-0.293335	7	16_15_03_0830000
0.872677	0.396069	0.287973	-0.010041	-0.017258	0.003452	-0.804443	-0.605591	-0.293335	8	16_15_03_0910000
0.872677	0.396069	0.287973	-0.016316	-0.001255	-0.009099	-0.804443	-0.605591	-0.293335	9	16_15_03_0990000
0.872677	0.396069	0.288186	-0.021650	0.000941	-0.003138	-0.804443	-0.605469	-0.293457	10	16_15_03_1070000
0.872677	0.396069	0.288186	-0.000314	-0.008158	-0.004079	-0.804443	-0.605469	-0.293457	11	16_15_03_1150000
0.872677	0.396069	0.288186	-0.005962	-0.001255	-0.010355	-0.804321	-0.605591	-0.293335	12	16_15_03_1230000
0.872677	0.396069	0.288186	-0.024161	-0.003452	0.005334	-0.804321	-0.605591	-0.293457	13	16_15_03_1310000
0.872677	0.396069	0.288186	-0.013806	-0.010041	-0.008158	-0.804443	-0.605469	-0.293457	14	16_15_03_1390000
0.872677	0.396069	0.288186	-0.008472	-0.009099	-0.002824	-0.804443	-0.605469	-0.293457	15	16_15_03_1470000
